,frame,path,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y,blinks,correction_index,gaze_vector,target_vector
0,0,99,0.0,-7.710656,2.314471,-35.68186586037521,-4.4272306660890965,-8.09275,-1.082698,False,15,"[-0.1162429, 0.0009415, 0.8029807]","[-0.1269848, -0.0168777, 0.8930518]"
1,1,99,0.01700000000005275,-7.078255,1.727671,-33.60918629085439,-4.285322067854888,-7.746644,-1.099797,False,15,"[-0.1173275, 0.0003042, 0.8030697]","[-0.1215355, -0.0171513, 0.8934177]"
2,2,99,0.033999999999991815,-7.261863,1.450944,-33.53687073319675,-4.301844952996931,-7.895205,-0.9915887,False,15,"[-0.1090369, 0.0020734, 0.7590854]","[-0.1233385, -0.0153939, 0.8893992]"
3,3,99,0.05000000000006821,-6.757363,1.558084,-32.750706616126976,-4.22038934172024,-7.749766,-0.9072163,False,15,"[-0.1092463, 0.0038541, 0.7592678]","[-0.1209368, -0.0140721, 0.8886541]"
4,4,99,0.06700000000000728,-6.695345,1.480039,-32.5165377232742,-4.205341244585595,-7.548498,-0.9308479,False,15,"[-0.1179901, 0.0076369, 0.7934631]","[-0.1181791, -0.0144902, 0.8918257]"
5,5,99,0.08299999999996999,-6.417455,0.6465955,-30.737939471907552,-4.111213037062175,-7.843251,-1.011229,False,15,"[-0.1168471, 0.0071445, 0.7936952]","[-0.1223958, -0.0156834, 0.8885223]"
6,6,99,0.10099999999999909,-6.113725,0.9374607,-30.605922988031413,-4.074667789894156,-8.207852,-0.8447536,False,15,"[-0.1124344, 0.0079916, 0.7669675]","[-0.1277413, -0.0130581, 0.8856035]"
7,7,99,0.1169999999999618,-6.031996,0.2829473,-29.4655848199244,-4.024387086475737,-8.36718,-0.8873,False,15,"[-0.1122271, 0.0083217, 0.7670538]","[-0.1303535, -0.0137261, 0.8862648]"
8,8,99,0.13400000000001455,-6.009285,0.1576264,-29.233975866914356,-4.013536714601205,-8.488433,-0.9740835,False,15,"[-0.1142232, 0.0108781, 0.7827601]","[-0.1321909, -0.0150598, 0.8857331]"
9,9,99,0.14999999999997726,-5.980055,-0.4205663,-28.307325495527863,-3.9765604314505065,-8.606509,-0.8705593,False,15,"[-0.1159838, 0.009884, 0.7821186]","[-0.1342783, -0.0134812, 0.887192]"
10,10,99,0.16700000000003,-5.971644,-0.4384487,-28.26456417574307,-3.974116767160927,-8.840101,-0.5092877,False,15,"[-0.1164338, 0.0059452, 0.8088499]","[-0.1378126, -0.0078766, 0.8861127]"
11,11,99,0.18299999999999272,-5.98319,-0.8231816,-27.70619084433593,-3.9548803851994494,-8.803613,-0.1443132,False,15,"[-0.1199009, 0.0072575, 0.8074486]","[-0.1374295, -0.0022351, 0.8873705]"
12,12,99,0.20100000000002183,-5.953178,-0.8415863,-27.622064744168267,-3.9486670281402967,-8.978338,0.3020549,False,15,"[-0.1110536, 0.0083545, 0.7938547]","[-0.1399848, 0.0046709, 0.8859972]"
13,13,99,0.21699999999998454,-6.134815,-0.8957542,-27.881599385285703,-3.977133064446331,-8.772248,0.734953,False,15,"[-0.1115008, 0.0114998, 0.7939411]","[-0.1364865, 0.0113462, 0.8844827]"
14,14,99,0.2340000000000373,-6.215476,-1.010476,-27.86015419743174,-3.9847697007271723,-8.715439,0.6124533,False,15,"[-0.1122275, 0.0240273, 0.8460975]","[-0.135989, 0.0094828, 0.8870929]"
15,15,99,0.25,-5.909438,-0.7841153,-27.626548617224948,-3.9442643295416357,-8.625051,0.3634428,False,15,"[-0.1145469, 0.0341938, 0.8460222]","[-0.1339444, 0.0056015, 0.8830547]"
16,16,99,0.26700000000005275,-5.791103,-0.8312356,-27.333213903837724,-3.9211701839851116,-8.96858,0.7719654,False,15,"[-0.1044579, 0.0253741, 0.8412406]","[-0.1385573, 0.0118294, 0.8779322]"
17,17,99,0.2839999999999918,-5.497152,-0.6677526,-27.0275128500071,-3.8792874102193746,-8.95743,1.442663,False,15,"[-0.1071747, 0.0213036, 0.8410711]","[-0.1381142, 0.0220675, 0.8762319]"
18,18,99,0.3000000000000682,-5.50651,-0.6143754,-27.12556866785065,-3.8838542657299255,-8.272983,1.397727,False,15,"[-0.1122156, 0.0257605, 0.9470625]","[-0.1281427, 0.0215034, 0.8812955]"
